모범음식점,도쿄커틀릿,02 9299292,"서울특별시 성북구 동소문로22길 57-1, (동선동2가)"
모범음식점,스시바,02  925 2255,"서울특별시 성북구 인촌로28길 16, (안암동5가, 안암랜드빌딩1층)"
모범음식점,육쌈냉면,,"서울특별시 성북구 인촌로24길 6, (안암동5가)"
모범음식점,역전할머니맥주,02 9218418,"서울특별시 성북구 고려대로24길 14, 1층 (안암동5가)"
모범음식점,역전할머니맥주,02 9218418,"서울특별시 성북구 고려대로24길 14, 1층 (안암동5가)"
모범음식점,숙성의미(고대점),02 9218418,"서울특별시 성북구 고려대로24길 14, 1층 (안암동5가)"
모범음식점,숙성의미(고대점),02 9218418,"서울특별시 성북구 고려대로24길 14, 1층 (안암동5가)"
모범음식점,서래갈매기(고대점),02 9218418,"서울특별시 성북구 고려대로24길 14, 1층 (안암동5가)"
모범음식점,서래갈매기(고대점),02 9218418,"서울특별시 성북구 고려대로24길 14, 1층 (안암동5가)"
모범음식점,내가찜한닭,,"서울특별시 성북구 고려대로24길 32, 칠보빌딩 2층 (안암동5가)"
모범음식점,내가찜한닭,,"서울특별시 성북구 고려대로24길 32, 칠보빌딩 2층 (안암동5가)"
모범음식점,역전할머니맥주 고대점,02 9218418,"서울특별시 성북구 고려대로24길 14, 1층 (안암동5가)"
모범음식점,역전할머니맥주 고대점,02 9218418,"서울특별시 성북구 고려대로24길 14, 1층 (안암동5가)"
모범음식점,태조집 태조감자국 성신여대점,02  921 7667,"서울특별시 성북구 보문로34길 43, (동선동1가)"
모범음식점,가나다라생고기,,"서울특별시 성북구 성북로4길 52, 스포츠센타동 5103호 (돈암동, 한신한진아파트)"
모범음식점,이세(李世)돈가스전문점,,"서울특별시 성북구 개운사길 32, 1층 (안암동5가)"
모범음식점,미운오리,02  923 9999,"서울특별시 성북구 보문로 123, (보문동2가,(1층))"
모범음식점,본샤브칼국수,02 951 188,"서울특별시 성북구 인촌로24길 16, (안암동5가)"
모범음식점,모심,02  953 0333,"서울특별시 성북구 개운사길 8, 3층 (안암동5가)"
모범음식점,전주완산골,02 9535311,"서울특별시 성북구 고려대로 84, (안암동5가)"
모범음식점,보리보리시골밥상,,"서울특별시 성북구 솔샘로1길 19, (정릉동)"
모범음식점,칠백집,02 9263273,"서울특별시 성북구 보문로30길 39, 1층 (동선동2가)"
모범음식점,성북동사람들박앤윤,,"서울특별시 성북구 대사관로 40, 지상1,2,3층 (성북동)"
모범음식점,성북동사람들박앤윤,,"서울특별시 성북구 대사관로 40, 지상1,2,3층 (성북동)"
모범음식점,칠백집서울껍데기,02 9263273,"서울특별시 성북구 보문로30길 39, 1층 (동선동2가)"
모범음식점,칠백집서울껍데기,02 9263273,"서울특별시 성북구 보문로30길 39, 1층 (동선동2가)"
모범음식점,칠백집,02 9263273,"서울특별시 성북구 보문로30길 39, 1층 (동선동2가)"
모범음식점,매스플레이트,02  921 4940,"서울특별시 성북구 개운사길 18, (안암동5가, 2층)"
모범음식점,매스플레이트,02  921 4940,"서울특별시 성북구 개운사길 18, (안암동5가, 2층)"
모범음식점,미각,,"서울특별시 성북구 인촌로24길 44, (안암동5가)"
모범음식점,만선참치,02 9263733,"서울특별시 성북구 동소문로20길 29-7, (동선동1가,태백빌딩)"
모범음식점,주)대게축제,,"서울특별시 성북구 한천로 595, (석관동,(지하178.08㎡,지상1층 184.33㎡,지상2층 199.45㎡))"
모범음식점,주)대게축제,,"서울특별시 성북구 한천로 595, (석관동,(지하178.08㎡,지상1층 184.33㎡,지상2층 199.45㎡))"
모범음식점,주)대게축제,,"서울특별시 성북구 한천로 595, (석관동,(지하178.08㎡,지상1층 184.33㎡,지상2층 199.45㎡))"
모범음식점,(주)삼대족발(석관점),,"서울특별시 성북구 한천로 595, (석관동,(지하178.08㎡,지상1층 184.33㎡,지상2층 199.45㎡))"
모범음식점,(주)삼대족발(석관점),,"서울특별시 성북구 한천로 595, (석관동,(지하178.08㎡,지상1층 184.33㎡,지상2층 199.45㎡))"
모범음식점,(주)삼대족발(석관점),,"서울특별시 성북구 한천로 595, (석관동,(지하178.08㎡,지상1층 184.33㎡,지상2층 199.45㎡))"
모범음식점,삼대족발(석관점),,"서울특별시 성북구 한천로 595, (석관동,(지하178.08㎡,지상1층 184.33㎡,지상2층 199.45㎡))"
모범음식점,삼대족발(석관점),,"서울특별시 성북구 한천로 595, (석관동,(지하178.08㎡,지상1층 184.33㎡,지상2층 199.45㎡))"
모범음식점,삼대족발(석관점),,"서울특별시 성북구 한천로 595, (석관동,(지하178.08㎡,지상1층 184.33㎡,지상2층 199.45㎡))"
모범음식점,창신동매운족발 석계점,02  959 8033,"서울특별시 성북구 한천로78길 52, (석관동)"
모범음식점,가부,,"서울특별시 성북구 보문로 182, 1층 (삼선동4가)"
모범음식점,갈비애드림,,"서울특별시 성북구 보문로 149, 1층 (삼선동5가)"
모범음식점,갈비애드림,,"서울특별시 성북구 보문로 149, 1층 (삼선동5가)"
모범음식점,오소오소양대창전문점,,"서울특별시 성북구 보문로 149, 1층 (삼선동5가)"
모범음식점,오소오소양대창전문점,,"서울특별시 성북구 보문로 149, 1층 (삼선동5가)"
모범음식점,오소오소양대창전문점,,"서울특별시 성북구 보문로 149, 1층 (삼선동5가)"
모범음식점,구어줘 양대창집,,"서울특별시 성북구 보문로 149, 1층 (삼선동5가)"
모범음식점,구어줘 양대창집,,"서울특별시 성북구 보문로 149, 1층 (삼선동5가)"
모범음식점,구어줘 양대창집,,"서울특별시 성북구 보문로 149, 1층 (삼선동5가)"
모범음식점,갈비애드림,,"서울특별시 성북구 보문로 149, 1층 (삼선동5가)"
모범음식점,참이맛감자탕(정릉점),02  912 2001,"서울특별시 성북구 솔샘로25길 20, 정릉풍림상가 상가1동 108-1호 (정릉동)"
모범음식점,참이맛감자탕(정릉점),02  912 2001,"서울특별시 성북구 솔샘로25길 20, 상가2동 101호 (정릉동, 정릉풍림아이원)"
모범음식점,석계 창신동 매운족발 1호점,02  966 9923,"서울특별시 성북구 한천로78길 57, (석관동,지상1층)"
모범음식점,혜화면옥,,"서울특별시 성북구 보문로 193-1, (삼선동4가, 1층)"
모범음식점,대왕참치,02  921 3785,"서울특별시 성북구 종암로19길 6, 2층 (종암동)"
모범음식점,전원주의손큰할매순대국국민대점,,"서울특별시 성북구 정릉로 169, 1층 (정릉동)"
모범음식점,장운산꽃게,02 9427735,"서울특별시 성북구 오패산로 12, (하월곡동,,26,27)"
모범음식점,해미수산,02  922 7471,"서울특별시 성북구 종암로21길 53, (종암동,1층)"
모범음식점,화통집(성북구청점),,"서울특별시 성북구 보문로 149, 1층 (삼선동5가)"
모범음식점,화통집(성북구청점),,"서울특별시 성북구 보문로 149, 1층 (삼선동5가)"
모범음식점,화통집(성북구청점),,"서울특별시 성북구 보문로 149, 1층 (삼선동5가)"
모범음식점,미각아구동태탕,,"서울특별시 성북구 보국문로 54-1, (정릉동,(지상1층))"
모범음식점,조선화로구이,,"서울특별시 성북구 북악산로 851, 상가동 204,205,206호 (정릉동, e-편한세상)"
모범음식점,조선화로구이,,"서울특별시 성북구 북악산로 851, 상가동 204,205,206호 (정릉동, e-편한세상)"
모범음식점,미각아구동태탕,,"서울특별시 성북구 보국문로 54-1, (정릉동,(지상1층))"
모범음식점,신)마포갈매기정릉점,,"서울특별시 성북구 보국문로 54-1, (정릉동,(지상1층))"
모범음식점,어촌,02  927 6095,"서울특별시 성북구 성북로4길 52, (돈암동, 한신한진@스포츠센타 5105호)"
모범음식점,씽푸,,"서울특별시 성북구 동소문로10길 6, (동소문동3가)"
모범음식점,장충당 월곡점,,"서울특별시 성북구 장월로1길 106, (하월곡동,외2필지 (지상1층))"
모범음식점,장충당 월곡점,,"서울특별시 성북구 장월로1길 106, (하월곡동,외2필지 (지상1층))"
모범음식점,대포항회집,,"서울특별시 성북구 장월로1길 106, (하월곡동,외2필지 (지상1층))"
모범음식점,대포항회집,,"서울특별시 성북구 장월로1길 106, (하월곡동,외2필지 (지상1층))"
모범음식점,신)마포갈매기정릉점,,"서울특별시 성북구 보국문로 54-1, (정릉동,(지상1층))"
모범음식점,돈까스캠프,,"서울특별시 성북구 솔샘로 73-8, (정릉동)"
모범음식점,성가네낙지마을,,"서울특별시 성북구 화랑로 236, (석관동)"
모범음식점,채움늘,02  910 8182,"서울특별시 성북구 정릉로9길 36, (정릉동)"
모범음식점,오샬(OTSAL),0260846527,"서울특별시 성북구 인촌로24길 6, (안암동5가,(3층))"
모범음식점,한근더한근,02 9188999,"서울특별시 성북구 한천로 605, 101호 (장위동, 태산빌딩)"
모범음식점,채화정&청정,02 9128333,"서울특별시 성북구 오패산로3길 9, (하월곡동)"
모범음식점,채화정,02 9128333,"서울특별시 성북구 오패산로3길 9, (하월곡동)"
모범음식점,동해해물탕,02  929 9615,"서울특별시 성북구 삼선교로 75-1, (삼선동4가,(1층))"
모범음식점,초림정,02  953 8808,"서울특별시 성북구 동소문로 181, (돈암동, 101호)"
모범음식점,청록원,02  955 0550,"서울특별시 성북구 솔샘로1길 19, (정릉동)"
모범음식점,해송,,"서울특별시 성북구 동소문로20길 37-10, (동선동1가,외1필지(70) 2층)"
모범음식점,무등산참숯갈비,02 9250062,"서울특별시 성북구 개운사길 15, (안암동5가,왕림빌딩1층)"
모범음식점,맛깔참죽(정릉점),,"서울특별시 성북구 정릉로 276, (정릉동)"
모범음식점,성북동섭지코지,0236735600,"서울특별시 성북구 성북로 118-5, (성북동)"
모범음식점,베나레스(Benares),02  921 9982,"서울특별시 성북구 인촌로24길 27, (안암동5가)"
모범음식점,화로구이조선,02 9538805,"서울특별시 성북구 종암로 129, (종암동)"
모범음식점,성북동참치,02 6763252,"서울특별시 성북구 성북로 22, (성북동)"
모범음식점,안동할매청국장,02 7438104,"서울특별시 성북구 성북로5길 9-3, (성북동1가,(1층))"
모범음식점,삽교원조두리곱창,02 9114881,"서울특별시 성북구 장월로1길 57, (상월곡동)"
모범음식점,큰대문집,02 9130901,"서울특별시 성북구 종암로14길 6-21, (종암동)"
모범음식점,갈비둥지 어해랑,02 916 7733,"서울특별시 성북구 장위로 145, 2층 (장위동)"
모범음식점,갈비둥지 어해랑,02 916 7733,"서울특별시 성북구 장위로 145, 2층 (장위동)"
모범음식점,갈비둥지 어해랑,02 916 7733,"서울특별시 성북구 장위로 145, (장위동)"
모범음식점,가재야,02 9535545,"서울특별시 성북구 보문로 163, (삼선동5가)"
모범음식점,갈비둥지 어해랑,02 916 7733,"서울특별시 성북구 장위로 145, (장위동)"
모범음식점,갈비둥지 어해랑,02 916 7733,"서울특별시 성북구 장위로 145, 2층 (장위동)"
모범음식점,더씨(The C),02  929 1259,"서울특별시 성북구 개운사길 8, (안암동5가, 외5필지 2층)"
모범음식점,갈비둥지 어해랑,02 916 7733,"서울특별시 성북구 장위로 145, (장위동)"
모범음식점,갈비둥지 어해랑,02 916 7733,"서울특별시 성북구 장위로 145, 2층 (장위동)"
모범음식점,본죽&비빔밥 고려대점,02 9217921,"서울특별시 성북구 고려대로 90, (안암동5가)"
모범음식점,곰탕집,0260825506,"서울특별시 성북구 동소문로17길 1, (동소문동6가,(지상1층))"
모범음식점,향나무집,02  929 0720,"서울특별시 성북구 인촌로22길 5, (안암동5가)"
모범음식점,갈비둥지 어해랑,02 916 7733,"서울특별시 성북구 장위로 145, (장위동)"
모범음식점,한우설렁탕,02  926 7766,"서울특별시 성북구 삼선교로 85, (삼선동4가,(1층))"
모범음식점,조마루뼈다귀전문점,0209696953,"서울특별시 성북구 화랑로 262, (석관동)"
모범음식점,순두부와빈대떡마을,02 9294113,
모범음식점,최네집부대찌개,02 9294113,
모범음식점,채선당,02 9241034,"서울특별시 성북구 정릉로 376, (돈암동,외2필지(-7,-9))"
모범음식점,채선당(길음점),02 9241034,"서울특별시 성북구 정릉로 376, (돈암동,외2필지(-7,-9))"
모범음식점,채선당(길음점),02 9241034,"서울특별시 성북구 정릉로 376, (돈암동,외2필지(-7,-9))"
모범음식점,채선당 길음점,02 9241034,"서울특별시 성북구 정릉로 376, (돈암동,외2필지(-7,-9))"
모범음식점,채선당 길음점,02 9241034,"서울특별시 성북구 정릉로 376, (돈암동,외2필지(-7,-9))"
모범음식점,채선당 길음점,02 9241034,"서울특별시 성북구 정릉로 376, (돈암동,외2필지(-7,-9))"
모범음식점,채선당샤브&월남쌈&쭈꾸미&육회,02 9241034,"서울특별시 성북구 정릉로 376, (돈암동,외2필지(-7,-9))"
모범음식점,채선당샤브&월남쌈&쭈꾸미&육회,02 9241034,"서울특별시 성북구 정릉로 376, (돈암동,외2필지(-7,-9))"
모범음식점,채선당샤브&월남쌈&쭈꾸미&육회,02 9241034,"서울특별시 성북구 정릉로 376, (돈암동,외2필지(-7,-9))"
모범음식점,국화정원,02 7410020,
모범음식점,채선당,02 9241034,"서울특별시 성북구 정릉로 376, (돈암동,외2필지(-7,-9))"
모범음식점,채선당,02 9241034,"서울특별시 성북구 정릉로 376, (돈암동,외2필지(-7,-9))"
모범음식점,채선당(길음점),02 9241034,"서울특별시 성북구 정릉로 376, (돈암동,외2필지(-7,-9))"
모범음식점,이웃사촌,02 9652547,"서울특별시 성북구 화랑로 280, (석관동)"
모범음식점,(주)한스갤러리앤코,02941 1141,"서울특별시 성북구 정릉로10길 127, (정릉동)"
모범음식점,선창연가,02 9294994,
모범음식점,(주)한스갤러리앤코,02941 1141,"서울특별시 성북구 정릉로10길 127, (정릉동)"
모범음식점,춘향골남원추어탕 성북구청점,02 9536688,"서울특별시 성북구 보문로 167, (삼선동5가)"
모범음식점,반월,02 9410308,"서울특별시 성북구 월곡로 29, (종암동)"
모범음식점,거산프라자다원,02 9110346,"서울특별시 성북구 종암로 18, (종암동)"
모범음식점,원조마포소금구이,02   9698292,"서울특별시 성북구 화랑로40길 55, (석관동)"
모범음식점,등촌샤브칼국수,02 9295538,"서울특별시 성북구 개운사길 11, (안암동5가)"
모범음식점,은하수식당,02 9289381,"서울특별시 성북구 동소문로20길 37-22, 1층 (동선동1가)"
모범음식점,은하수식당,02 9289381,"서울특별시 성북구 동소문로20길 37-22, 1층 (동선동1가)"
모범음식점,봉추찜닭,02 9289381,"서울특별시 성북구 동소문로20길 37-22, 1층 (동선동1가)"
모범음식점,용범이네 인계동껍데기 성신여대점,02 9289381,"서울특별시 성북구 동소문로20길 37-22, 1층 (동선동1가)"
모범음식점,봉추찜닭,02 9289381,"서울특별시 성북구 동소문로20길 37-22, 1층 (동선동1가)"
모범음식점,용범이네 인계동껍데기 성신여대점,02 9289381,"서울특별시 성북구 동소문로20길 37-22, 1층 (동선동1가)"
모범음식점,곱도리식당 성신여대점,02 9289381,"서울특별시 성북구 동소문로20길 37-22, 1층 (동선동1가)"
모범음식점,곱도리식당 성신여대점,02 9289381,"서울특별시 성북구 동소문로20길 37-22, 1층 (동선동1가)"
모범음식점,메밀촌,02  916 2141,"서울특별시 성북구 화랑로25길 17, (상월곡동)"
모범음식점,메밀촌,02  916 2141,"서울특별시 성북구 화랑로25길 17, (상월곡동)"
모범음식점,금왕돈까스,0207642691,"서울특별시 성북구 성북로 138, (성북동)"
모범음식점,한강,02 7474004,"서울특별시 성북구 창경궁로43길 17, (성북동1가)"
모범음식점,큰솥감자탕,02 9212302,"서울특별시 성북구 동소문로24길 31, (동선동1가,1층)"
모범음식점,꿈꾸는이상(주) 갈비명가이상돈암본관,02  925 8700,"서울특별시 성북구 정릉로 364, (돈암동)"
모범음식점 취소업소,안동한우,부적합,"서울특별시 성북구 동소문로13길 13, (동소문동4가,외 1필지)"
모범음식점 취소업소,안동한우,부적합,"서울특별시 성북구 동소문로13길 13, 1층 (동소문동4가)"
모범음식점 취소업소,넘버팔오(NO.85),부적합,"서울특별시 성북구 인촌로28길 17, 2층 (안암동5가)"
모범음식점 취소업소,안동한우,부적합,"서울특별시 성북구 동소문로13길 13, 1층 (동소문동4가)"
모범음식점 취소업소,홀짝성북갈비,부적합,"서울특별시 성북구 화랑로 245, (장위동, 지상2층)"
모범음식점 취소업소,즐겨찾기,부적합,"서울특별시 성북구 정릉로9길 37, (정릉동)"
모범음식점 취소업소,안동한우,부적합,"서울특별시 성북구 동소문로13길 13, (동소문동4가,외 1필지)"
모범음식점 취소업소,연드레,재지정 안됨,"서울특별시 성북구 동소문로17길 29, (동소문동6가)"
모범음식점 취소업소,길음정,재지정 안됨,"서울특별시 성북구 동소문로47길 12, 지상2층 (길음동)"
모범음식점 취소업소,적벽가,재지정 안됨,"서울특별시 성북구 동소문로17길 29, (동소문동6가)"
모범음식점 취소업소,적벽가,재지정 안됨,"서울특별시 성북구 동소문로17길 29, (동소문동6가)"
모범음식점 취소업소,적벽가,재지정 안됨,"서울특별시 성북구 동소문로17길 29, (동소문동6가)"
모범음식점 취소업소,적벽가,재지정 안됨,"서울특별시 성북구 동소문로17길 29, (동소문동6가)"
모범음식점 취소업소,연드레,재지정 안됨,"서울특별시 성북구 동소문로17길 29, (동소문동6가)"
모범음식점 취소업소,연드레,재지정 안됨,"서울특별시 성북구 동소문로17길 29, (동소문동6가)"
모범음식점 취소업소,연드레,재지정 안됨,"서울특별시 성북구 동소문로17길 29, (동소문동6가)"
모범음식점 취소업소,길음정,재지정 안됨,"서울특별시 성북구 동소문로 311-5, 1,2층 (길음동)"
모범음식점 취소업소,족발야시장,재지정 안됨,"서울특별시 성북구 보문로34길 35, (동선동1가)"
모범음식점 취소업소,족발야시장,재지정 안됨,"서울특별시 성북구 보문로34길 35, (동선동1가)"
모범음식점 취소업소,족발야시장,재지정 안됨,"서울특별시 성북구 보문로34길 35, (동선동1가)"
모범음식점 취소업소,광주식당,재지정 안됨,"서울특별시 성북구 동소문로47길 12, 지상2층 (길음동)"
모범음식점 취소업소,광주식당,재지정 안됨,"서울특별시 성북구 동소문로 311-5, 1,2층 (길음동)"
모범음식점 취소업소,광주식당,재지정 안됨,"서울특별시 성북구 동소문로47길 12, 지상2층 (길음동)"
모범음식점 취소업소,광주식당,재지정 안됨,"서울특별시 성북구 동소문로 311-5, 1,2층 (길음동)"
모범음식점 취소업소,길음정,재지정 안됨,"서울특별시 성북구 동소문로47길 12, 지상2층 (길음동)"
모범음식점 취소업소,길음정,재지정 안됨,"서울특별시 성북구 동소문로 311-5, 1,2층 (길음동)"
모범음식점 취소업소,콜렉티보 안암설성점,재지정 안됨,"서울특별시 성북구 인촌로27길 6, 2층 (안암동5가)"
모범음식점 취소업소,콜렉티보 안암설성점,재지정 안됨,"서울특별시 성북구 인촌로27길 6, 2층 (안암동5가)"
모범음식점 취소업소,설성,재지정 안됨,"서울특별시 성북구 인촌로27길 6, 2층 (안암동5가)"
모범음식점 취소업소,설성,재지정 안됨,"서울특별시 성북구 인촌로27길 6, 2층 (안암동5가)"
모범음식점 취소업소,부뚜막애(愛)순두부 삼선교점,재지정 안됨,"서울특별시 성북구 삼선교로23길 7, (삼선동4가,(1층))"
모범음식점 취소업소,부뚜막애(愛)순두부 삼선교점,재지정 안됨,"서울특별시 성북구 삼선교로23길 7, (삼선동4가,(1층))"
모범음식점 취소업소,비단갈매기 담마,재지정 안됨,"서울특별시 성북구 삼선교로23길 7, (삼선동4가,(1층))"
모범음식점 취소업소,비단갈매기 담마,재지정 안됨,"서울특별시 성북구 삼선교로23길 7, (삼선동4가,(1층))"
모범음식점 취소업소,다미스카페,재지정 안됨,"서울특별시 성북구 성북로 13, (성북동1가)"
모범음식점 취소업소,다미스카페,재지정 안됨,"서울특별시 성북구 성북로 13, (성북동1가)"
모범음식점 취소업소,고기의잔치,재지정 안됨,"서울특별시 성북구 성북로 13, (성북동1가)"
모범음식점 취소업소,고기의잔치,재지정 안됨,"서울특별시 성북구 성북로 13, (성북동1가)"
모범음식점 취소업소,참맛집,재지정 안됨,"서울특별시 성북구 한천로 620, (장위동)"
모범음식점 취소업소,어바웃샤브돈암점,재지정 안됨,"서울특별시 성북구 북악산로 844, (돈암동, 브라운스톤돈암@상가 101호)"
모범음식점 취소업소,무쏘 월곡역점,재지정 안됨,"서울특별시 성북구 월곡로 108, (하월곡동,2층)"
모범음식점 취소업소,무쏘 월곡역점,재지정 안됨,"서울특별시 성북구 월곡로 108, (하월곡동,2층)"
모범음식점 취소업소,지호한방삼계탕(월곡역점),재지정 안됨,"서울특별시 성북구 월곡로 108, (하월곡동,2층)"
모범음식점 취소업소,지호한방삼계탕(월곡역점),재지정 안됨,"서울특별시 성북구 월곡로 108, (하월곡동,2층)"
모범음식점 취소업소,담소면옥,재지정 안됨,"서울특별시 성북구 솔샘로 71, (정릉동,1층)"
모범음식점 취소업소,담소면옥,재지정 안됨,"서울특별시 성북구 솔샘로 71, (정릉동,1층)"
모범음식점 취소업소,약산 전통육개장 흑염소 전문점,재지정 안됨,"서울특별시 성북구 솔샘로 71, (정릉동,1층)"
모범음식점 취소업소,약산 전통육개장 흑염소 전문점,재지정 안됨,"서울특별시 성북구 솔샘로 71, (정릉동,1층)"
모범음식점 취소업소,기찬 전통육개장 흑염소 전문점,재지정 안됨,"서울특별시 성북구 솔샘로 71, (정릉동,1층)"
모범음식점 취소업소,기찬 전통육개장 흑염소 전문점,재지정 안됨,"서울특별시 성북구 솔샘로 71, (정릉동,1층)"
모범음식점 취소업소,명동칼국수,재지정 안됨,"서울특별시 성북구 인촌로5길 87, 1층 (삼선동5가)"
모범음식점 취소업소,명동칼국수,재지정 안됨,"서울특별시 성북구 인촌로5길 87, 1층 (삼선동5가)"
모범음식점 취소업소,포앤시드니,재지정 안됨,"서울특별시 성북구 보문로34길 77, 2층 (동선동1가)"
모범음식점 취소업소,남촌갈비집,재지정 신청포기,"서울특별시 성북구 장월로1라길 3, (상월곡동,(1층))"
모범음식점 취소업소,남촌집,재지정 신청포기,"서울특별시 성북구 장월로1라길 3, (상월곡동,(1층))"
모범음식점 취소업소,심송갈비,재지정 신청포기,"서울특별시 성북구 보문로 185, (삼선동4가,(지상1층))"
모범음식점 취소업소,꽃중년 푸줏간,재지정 포기,"서울특별시 성북구 정릉로 240, (정릉동)"
모범음식점 취소업소,SELF 장어세상,재지정 포기,"서울특별시 성북구 정릉로 240, (정릉동)"
모범음식점 취소업소,SELF 장어세상,재지정 포기,"서울특별시 성북구 정릉로 240, (정릉동)"
